Name,Value
DAS_summonClearedGate,false
DAS_summonObstacle,false
DAS_suppressSpeedWarning,false
DAS_ulcInProgress,false
DAS_ulcType,<invalid>
DAS_uncommandedManeuverActive,false
DAS_visionOnlySpeedLimit,0
DIS_debugEnable,false
DI_autoparkState,<invalid>
DI_debugEnable,false
DI_parkBrakePanic,false
DI_summonInPanic,false
DI_trailerDetected,false
DOOR_closeAllStatus,<invalid>
DOOR_falconDoorStatusDriver,<invalid>
DOOR_falconDoorStatusPassenger,<invalid>
DOOR_falconDriverCalibrationRequired,false
DOOR_falconDriverChimeRequest,<invalid>
DOOR_falconDriverMaxHeight,0
DOOR_falconDriverObstacle,<invalid>
DOOR_falconDriverQuickOpenAvailable,false
DOOR_falconDriverQuickOpening,false
DOOR_falconIndoorMode,false
DOOR_falconPassengerCalibrationRequired,false
DOOR_falconPassengerChimeRequest,<invalid>
DOOR_falconPassengerMaxHeight,0
DOOR_falconPassengerObstacle,<invalid>
DOOR_falconPassengerQuickOpenAvailable,false
DOOR_falconPassengerQuickOpening,false
DOOR_frontDriverLatch,<invalid>
DOOR_frontDriverMoving,false
DOOR_frontDriverNextAction,<invalid>
DOOR_frontDriverPercentOpen,0
DOOR_frontPassengerLatch,<invalid>
DOOR_frontPassengerMoving,false
DOOR_frontPassengerNextAction,<invalid>
DOOR_frontPassengerPercentOpen,0
DOOR_frontTrunkLatch,<invalid>
DOOR_powerLiftGateChimeRequest,<invalid>
DOOR_powerLiftGateStatus,<invalid>
DOOR_rearDriverLatch,<invalid>
DOOR_rearPassengerLatch,<invalid>
DOOR_rearTrunkLatch,<invalid>
EAS_allowedLevels,<invalid>
EAS_currentLevel,Standard
EAS_jackModeLamp,false
EAS_levelingNotAllowed,false
EAS_levelingNotPossible,false
EAS_limpMode,<invalid>
EAS_mode,<invalid>
EAS_spinner,false
EAS_systemDisabled,false
EAS_targetLevel,Standard
EBHZN_currentBranchIsAutosteerRestricted,false
EBHZN_currentBranchIsControlledAccess,false
EBHZN_currentBranchIsRamp,false
EBHZN_currentBranchRoadClass,0
EBHZN_dasBranchTrigger,0
EBHZN_externalRouteLastUpdated,
EBHZN_nextBranchDistanceInMeters,0.000
EBHZN_nextBranchOffRampToLeft,false
EBHZN_nextBranchOffRampToRight,false
EBHZN_speedLimit,0
EBHZN_speedLimitUnits,<invalid>
EBNKMAP_3DMode,false
EBNKMAP_autoRefreshEnabled,false
EBNKMAP_autoZoomEnabled,false
EBNKMAP_dayMode,false
EBNKMAP_mapInitialized,false
EBNKMAP_mapScreenHeight,0
EBNKMAP_mapScreenWidth,0
EBNKMAP_mapVisible,false
EBNKNAV_readyToRestart,false
EB_estimatedGPSValid,false
EB_estimatedGeoTimestamp,0.000
EB_estimatedHdg,0.000
EB_estimatedLat,0.000
EB_estimatedLon,0.000
EB_initializedCD,false
EB_initializedIC,false
EB_mapCenter,@invalid
EB_mapMoving,false
EB_mapRelease,
EB_mapRotation,0.000
EB_mapTags,
EB_navLanguage,0
EB_resolution,0.000
EB_sdkVersion,
EB_startupTimeCD,0
EB_startupTimeIC,0
EB_trafficDisplayInitialized,false
EB_trafficInitialized,false
EB_windowHeight,0
EVLatestThirtyMiles,QO590zMzMzMBSgSTAYH//QC/AX4A3gADACEGBw2zCioCOP4y/Un+vwGJARQCnwH4/bUDHALDAc4BwQGSApEChQLDAnIB9QGkAQgAxgC3AKMAowELAQgBggFuATsBSQFjAWoBVAF2AY4BvQCNAdMBOwB0AQIBZAEGAgEB6wBuAFQAwADyAZoCE/+vA9ICLQBcA6b/pgL0ALwC5gEM/1gAGgJ1AowBAwI5ADECRgGeATAA7AJ1AW4A/ADyAGwBAAMuAFz/J//+/voAdgAsAMcBSgF2Ae8BxAF7AQcArwI4APICNQFVANsACgIwARD+pgGKAVoCDQEaAWQBmAG8AEr/tgOoAHMBBAHeAOIA/gC1AkIDsgIAAfMCDACF/3QBBQKTAxoFcAMcAvUHYAHFAfIC6AGb/7oD+QWsAbMDrwAeBQQDWwMvAqIJdQZYA1YFmQYiA4wAfQIYA1AAdAQ4AsYCOQIbBboD0wJvAM8ACAAS/nYBDgEcANkCfQESALAAkwIBAhIDKQLpAe0BjgC8/83//wEUA1QDNQOUAyQBowFIACYApgDcAEYBFQCYAdkCFP+nBAkDDwJIA9gCdAMGAvwAqv9b/uEAYAQtALwAgwSEAVoDvQWQAgIB6gF7BV8BqQbVBA0BJgJvAWIBswKsAuwBkwA3ARUCtwG4AfUA/APeAx4C5wI1AikAOP+MDPgFxgSRAugBVwNAAgMDigHyA5UDHgMPAvACngI2AacCQQHoAJ4BhgGiAIoCJAUDAuUCbQLuAx8DdQG+AqsCIAFgARgBtwEBAE8GHQKgAW8CVASqAb8BBgKaA9cBbQE7/7oE6QL7Aq0BoAH1AuYCrQL8AVYAAAKGACAC4QF6AMkExQN0AzkCjgKMA0UCLgEaApQBbw==
EV_KmsUpTo50,48.280
EV_MilesUpTo30,0.000
EV_WhpkLast10,355.770
EV_WhpkLast25,341.130
EV_WhpkLast50,0.000
EV_WhpkUpTo50,324.428
EV_Whpm1MiMedian,657.000
EV_Whpm2MiMedian,653.000
EV_Whpm3MiMedian,653.000
EV_WhpmLast10,624.100
EV_WhpmLast15,566.533
EV_WhpmLast20,602.050
EV_WhpmLast30,502.467
EV_WhpmLast5,582.400
EV_WhpmLastTenth,367.054
EV_WhpmSendIt,true
EV_WhpmUpTo30,0.000
EV_currentKnownLocation,Home
EV_last30AveragePower,0.000
EV_last30EnergyWeightedDrivePower,26403.529
EV_rangeCalc_Miles,0.000
EV_rangeCalc_Start,0.000
EV_rangeCalc_kWh,0.000
EV_rangeCalc_whpm,0.000
EV_serviceStarted,true
EV_tripA_Miles,141.113
EV_tripA_Start,62305.570
EV_tripA_kWh,60.377
EV_tripA_whpm,427.861
EV_tripB_Miles,141.113
EV_tripB_Start,62305.570
EV_tripB_kWh,60.377
EV_tripB_whpm,427.861
EV_tripCharge_Miles,47.438
EV_tripCharge_Start,62399.245
EV_tripCharge_kWh,23.073
EV_tripCharge_whpm,486.391
EV_tripCurrent_EndTime,Sat Nov 10 19:24:29 2018
EV_tripCurrent_Miles,5.209
EV_tripCurrent_Start,62441.474
EV_tripCurrent_StartTime,Sat Nov 10 19:10:11 2018
EV_tripCurrent_kWh,3.136
EV_tripCurrent_whpm,602.016
EV_tripSendIt,true
FEATURE_allowVinInChargingTelemetry,true
FEATURE_autoFoldMirrorsEnabled,true
FEATURE_blindspotWarningEnabled,true
FEATURE_browserEnabled,true
FEATURE_calendarEnabled,true
FEATURE_cameraEnabled,true
FEATURE_chargeLimitMax,100
FEATURE_dasDriveOnNavEnabled,false
FEATURE_dasDriveOnNavMapsOkay,false
FEATURE_dasNoConfirmULCEnabled,false
FEATURE_driverProfilesEnabled,true
FEATURE_eggWotEnabled,false
FEATURE_homelinkEnabled,true
FEATURE_laneDepartureWarningEnabled,false
FEATURE_mobileAccessEnabled,true
FEATURE_navServiceShadowEnabled,false
FEATURE_navigationEnabled,true
FEATURE_parkAssistEnabled,true
FEATURE_paymentNeeded,false
FEATURE_satelliteMapTilesEnabled,true
FEATURE_streamingRadioEnabled,true
FEATURE_superchargingEnabled,true
FEATURE_trafficMapTilesEnabled,true
FEATURE_tvoiceDisabled,true
FEATURE_vectorMapTilesEnabled,true
FILESYNC_status,{\"nav_us\":{\"state\":\"idle\",\"pct\":0,\"rsync_exit_code\":-2,\"current_version\":\"NA-180906-1605\",\"target_version\":\"NA-180906-1605\"}}
FILESYNC_toolboxTrigger,null-added-manually-by-lunars-tesla---no-value
GMAP_cachedLoadCounter,0
GMAP_networkLoadCounter,0
GTW_chargeState,Disconnected
GTW_offboardUpdateState,WaitConnection
GTW_offboardUpdateStatus,Ok
GUI_007Mode,false
GUI_24hourTime,false
GUI_AutopilotTrialEndHard,
GUI_AutopilotTrialEndSoft,
GUI_AutopilotTrialOptedOut,false
GUI_AutopilotTrialVersion,
GUI_HoHoHoMode,0
GUI_PINToDriveEnabled,false
GUI_PINToDrivePassed,false
GUI_PINToDrivePassword,xxxx
GUI_PINToDriveRequest,false
GUI_ROBenableRadarBraking,Default
GUI_ROBinfrastructure,Default
GUI_ROBtrustRadarMap,Default
GUI_STWControlsMode,Normal
GUI_UMCUpdateInhibit,false
GUI_USBError,false
GUI_WCUpdateInhibit,true
GUI_accFollowDistance,3
GUI_accFromZero,true
GUI_accOvertakeOnRequest,true
GUI_acceptedTelemetryAgreement,false
GUI_activeApps,@nav
GUI_activeDestinationLocation,@invalid
GUI_activeGame,
GUI_adaptiveHeadlightsRequest,true
GUI_adasCurvatureLog,false
GUI_aebDisabled,false
GUI_alarmOnRequest,true
GUI_alcOffHighwayEnable,true
GUI_alertCount,0
GUI_allReady,true
GUI_alwaysShowRecentChargers,false
GUI_alwaysShowSCWVisualization,false
GUI_anonDebugFlag1,false
GUI_anonDebugFlag2,false
GUI_anonDebugFlag3,false
GUI_anonDebugFlag4,false
GUI_anonDebugParam1,0
GUI_anonDebugParam2,0
GUI_anonDebugParam3,0
GUI_anonDebugParam4,0
GUI_anonDebugParam5,0
GUI_anonDebugParam6,0
GUI_anonDebugParam7,0
GUI_apTrialExpiredAlert,false
GUI_appUptime,102
GUI_approachLightingRequest,true
GUI_audioReady,true
GUI_audioVolume,2.667
GUI_audioVolumeIncrement,0.333
GUI_audioVolumeMax,10.333
GUI_autoAdjustBacklight,true
GUI_autoDoorLockOnRequest,true
GUI_autoEmergencyBrakingOffRequest,false
GUI_autoFoldMirrors,true
GUI_autoHiLoBeamOnRequest,true
GUI_autoLaneChangeOnRequest,false
GUI_autoParkRequest,Search
GUI_autoPresentDoorsRequest,false
GUI_autoPresentHandlesRequest,true
GUI_autoSummonReady,false
GUI_autoSummonState,Off
GUI_autoparkAllowCrossPark,true
GUI_autoparkAllowPOC,false
GUI_autoparkAllowVirtualCurb,false
GUI_autoparkStatus,Idle
GUI_autopilotAlwaysOn,false
GUI_autopilotClusterDebug,false
GUI_autopilotControlRequest,NextGen
GUI_autopilotReboot,false
GUI_autopilotTrialRequest,None
GUI_autosteerDisabled,false
GUI_autosteerOnRequest,false
GUI_avoidFerries,false
GUI_avoidHighways,false
GUI_avoidTollRoads,false
GUI_backlightAdjustmentMode,Dynamic
GUI_backlightClusterOffset,0
GUI_backlightRequest,0
GUI_backlightUserRequest,27
GUI_bccenResetRequest,false
GUI_bcfalcdResetRequest,false
GUI_bcfalcpResetRequest,false
GUI_bcfdmResetRequest,false
GUI_bcfpmResetRequest,false
GUI_bcs2cResetRequest,false
GUI_bcs2lResetRequest,false
GUI_bcs2rResetRequest,false
GUI_biohazardOnRequest,false
GUI_blindSpotAssistOnRequest,true
GUI_blinkerRequest,false
GUI_browserLocale,en_US
GUI_browserTranslationFile,
GUI_cabinOverheatProtection,Off
GUI_cameraFlip,false
GUI_cameraHardwareOK,true
GUI_cameraPowerRequest,false
GUI_canUseInternet,true
GUI_carColorOverride,
GUI_cdBoardTemp,38.000
GUI_cdDisplayTemp,0.000
GUI_cdProcTemp,48.000
GUI_centerDisplayDeviceState,Idle
GUI_centerDisplayTakeOverNow,false
GUI_centerDisplayVersion,develop/2018.42.2 #49589 (19e7e44 on 2018-10-26) Built: 2018-10-26
GUI_chargeAveragePower,0.000
GUI_chargeCurrentRequest,40
GUI_chargeCurrentRequestMax,40
GUI_chargeEnableRequest,true
GUI_chargeLimitRequest,90
GUI_chargePortDoorRequest,false
GUI_chargePortUnlockRequest,false
GUI_chargeSessionActive,false
GUI_chargeSessionAlerts,GTW_d001_versionMismatch,GTW_d011_thcMia,+EPBM_w050_mcuMIA,+EPB_w048_mcuMIA,+THC_w0012_msgSigOutsideRange,+BMS_w090_SW_GTW_Msg_Latency,+BMS_u024_Not_Uncorked_Capable,+MCU_w007_MapsMissing,+GTW_u001_chgCableConnected,+CP_w036_latchNotDisengaged
GUI_chargeSessionChargerType,SC
GUI_chargeSessionIdealEnergyAdded,49.513
GUI_chargeSessionIdealStartEnergy,12.985
GUI_chargeSessionMaxCurrent,281.200
GUI_chargeSessionMaxPower,101.275
GUI_chargeSessionPhases,1
GUI_chargeSessionStartSOE,17.409
GUI_chargeSessionStartTime,Thu Nov 8 20:56:26 2018
GUI_chargeToMaxRangeRequest,false
GUI_chargeUnits,Distance
GUI_chgResetRequest,false
GUI_childLockRequest,false
GUI_cidSquashfsError,false
GUI_cidStorageRunningLow,false
GUI_closeAllOnRKELockRequest,false
GUI_closeAllRequest,None
GUI_clusterCamAngle,21.000
GUI_clusterCamDistance,12.000
GUI_clusterCamHeight,7.000
GUI_clusterCamPerspective,5.200
GUI_comfortMode,false
GUI_confirmZeroSpeed,SNA
GUI_connectivityEnabled,true
GUI_continuousHornRequest,false
GUI_courtesyLightingRequest,true
GUI_creepModeNotification,None
GUI_cruiseSpeedRequest,None
GUI_csaSource,Spline
GUI_currentMediaSources,
GUI_curvSpeedAdaptDisable,false
GUI_curvatureDatabaseOnly,false
